ZOU eP-  8512061354 5740        6430iS                        FLD       180 940 gg
                 1                                              D
BOO eP+  8512061952 2730        2800iS                        FL         50 941 gg
                 1                                               
RNI iPC2 8512070245 1420        1540iS 2                      TLD       300 942 gg
PAG eP+  8512070245 1700        2110iS 2                      TLD       280 942 gg
DDS iP-  8512070245 1760        2180iS                        TLD       280 942 gg
PANIeP-  8512070245 1900                                      TLD       280 942 g
                 1                                              D
BOO eP-  8512080113 0880         950iS                        FL         40 943 gg
                 1                                               
BOO iPC  8512080624 4180        4340iS                        FLD        90 944 gg
BUA iPC  8512080624 4150        4300iS                        FLD       100 944 gg
BAD iPD  8512080624 4210        4380iS                        FLD       100 944 gg
MPRIeP+  8512080624 4240        4440iS                        FLD       100 944 gg
COLIeP-  8512080624 4460        4890iS                        FLD       100 944 gg
                 1                                              D
DRE iPC  8512081502 0910        1090iS                        FLD       200 945 gg
COLIiPC  8512081502 1000        1250iS                        FLD       210 945 gg
BAD eP   8512081502 1170        1590iS                        FLD       180 945 gg
VOY    4 8512081502 0000        1640iS                        FLD           945  g
TRI    4 8512081502 0000        2190iS                        FLD           945  g
                 1                                              D
BAD iPC  8512081724 4270        4410iS                        FL         60 946 gg
BOO    4 8512081724 0000        4650iS                        FL            946  g
COLI   4 8512081724 0000        4730iS                        FL            946  g
                 1                                               
ERT iP-  8512081925 5390        5590iS                        FLD       290 947 gg
RCL eP-  8512081925 5570        5920iS                        FLD       200 947 gg
FOA eP 1 8512081925 5740        6150eS                        FLD       285 947 gg
MPRIeP+  8512081925 5790        6330iS                        FLD       190 947 gg
BOO eP-  8512081925 5910        6530iS                        FLD       170 947 gg
BUA iPD  8512081926 0010         780iS                        FLD       200 947 gg
BAD eP-  8512081926 0100         900iS                        FLD       210 947 gg
POBIeP 2 8512081926 0100        1050eS 2                      FLD           947 gg
                 1                                              D
ERT iP-  8512081928 3240        3470iS                        FL        210 948 gg
                 1                                               
CEY eP   8512090531 0040         500iS                        CLD           949 gg
TRI eP   8512090531 0460        1270iS                        CLD           949 gg
LJU    4 8512090531 0000        7610eS                        CLD           949  g
VOY iP   8512090531 0920        1890iS                        CLD           949 gg
DRE eP-  8512090531 1290        2570eS                        CLD       490 949 gg
BAD eP+  8512090531 1750        3520iS                        CLD       470 949 gg
BOO eP-  8512090531 1980        3910iS                        CLD       430 949 gg
MPRIeP   8512090531 2010        3970eS                        CLD       460 949 gg
